1.88,0.0
2.88,-2.4492935982947064e-16
3.88,-4.898587196589413e-16
4.88,-7.347880794884119e-16
5.88,-9.797174393178826e-16
6.88,-1.2246467991473533e-15
7.88,-1.469576158976824e-15
8.879999999999999,-1.7145055188062946e-15
9.879999999999999,-1.959434878635765e-15
10.879999999999999,-2.204364238465236e-15
11.879999999999999,-2.4492935982947065e-15
12.879999999999999,-2.6942229581241772e-15
13.879999999999999,-2.939152317953648e-15
14.879999999999999,-3.1840816777831186e-15
15.879999999999999,-3.4290110376125893e-15
16.88,-3.67394039744206e-15
17.88,-3.91886975727153e-15
18.88,-4.1637991171010006e-15
19.88,-4.408728476930471e-15
20.88,-4.653657836759941e-15
21.88,-4.8985871965894114e-15
22.88,-5.143516556418882e-15
23.88,-5.388445916248352e-15
24.88,-5.633375276077822e-15
25.88,-5.878304635907293e-15
26.88,-6.123233995736763e-15
27.88,-6.368163355566233e-15
28.88,-6.6130927153957035e-15
29.88,-6.858022075225174e-15
30.88,-7.102951435054644e-15
31.88,-7.347880794884115e-15
32.879999999999995,-7.592810154713585e-15
33.879999999999995,-7.837739514543056e-15
34.879999999999995,-8.082668874372526e-15
35.879999999999995,-8.327598234201996e-15
36.879999999999995,-8.572527594031467e-15
37.879999999999995,-8.817456953860937e-15
38.879999999999995,-9.062386313690407e-15
39.879999999999995,-9.307315673519878e-15
40.879999999999995,-9.552245033349348e-15
41.879999999999995,-9.797174393178818e-15
42.879999999999995,-1.0042103753008288e-14
43.879999999999995,-1.0287033112837759e-14
44.879999999999995,-1.0531962472667229e-14
45.879999999999995,-1.07768918324967e-14
46.879999999999995,-1.102182119232617e-14
47.879999999999995,-1.126675055215564e-14
48.879999999999995,-1.151167991198511e-14
49.879999999999995,-1.175660927181458e-14
50.879999999999995,-1.2001538631644051e-14
51.879999999999995,-1.2246467991473521e-14
52.879999999999995,-1.2491397351302991e-14
53.879999999999995,-1.2736326711132462e-14
54.879999999999995,-1.2981256070961932e-14
55.879999999999995,-1.3226185430791402e-14
56.879999999999995,-1.3471114790620873e-14
57.879999999999995,-1.3716044150450343e-14
58.879999999999995,-1.3960973510279813e-14
59.879999999999995,-1.4205902870109283e-14
60.879999999999995,-1.4450832229938754e-14
61.879999999999995,-1.4695761589768224e-14
62.879999999999995,-1.4940690949597694e-14
63.879999999999995,-1.5185620309427165e-14
64.88,-1.5430549669256635e-14
65.88,-1.5675479029086105e-14
66.88,-1.5920408388915576e-14
67.88,-1.6165337748745046e-14
68.88,-1.6410267108574516e-14
69.88,-1.6655196468403986e-14
70.88,-1.6900125828233457e-14
71.88,-1.7145055188062927e-14
72.88,-1.7389984547892397e-14
73.88,-1.7634913907721868e-14
74.88,-1.7879843267551338e-14
75.88,-1.8124772627380808e-14
76.88,-1.836970198721028e-14
77.88,-1.861463134703975e-14
78.88,-1.885956070686922e-14
79.88,-1.910449006669869e-14
80.88,-1.934941942652816e-14
81.88,-1.959434878635763e-14
82.88,-1.98392781461871e-14
83.88,-2.008420750601657e-14
84.88,-2.032913686584604e-14
85.88,-2.057406622567551e-14
86.88,-2.081899558550498e-14
87.88,-2.1063924945334452e-14
88.88,-2.1308854305163922e-14
89.88,-2.1553783664993392e-14
90.88,-2.1798713024822863e-14
91.88,-2.2043642384652333e-14
92.88,-2.2288571744481803e-14
93.88,-2.2533501104311274e-14
94.88,-2.2778430464140744e-14
95.88,-2.3023359823970214e-14
96.88,-2.3268289183799684e-14
97.88,-2.3513218543629155e-14
98.88,-2.3758147903458625e-14
99.88,-2.4003077263288095e-14
100.88,-2.4248006623117566e-14
101.88,-2.4492935982947036e-14
102.88,-2.4737865342776506e-14
103.88,-2.4982794702605977e-14
104.88,-2.5227724062435447e-14
105.88,-2.5472653422264917e-14
106.88,-2.5717582782094387e-14
107.88,-2.5962512141923858e-14
108.88,-2.6207441501753328e-14
109.88,-2.6452370861582798e-14
110.88,-2.669730022141227e-14
111.88,-2.694222958124174e-14
112.88,-2.718715894107121e-14
113.88,-2.743208830090068e-14
114.88,-2.767701766073015e-14
115.88,-2.792194702055962e-14
116.88,-2.816687638038909e-14
117.88,-2.841180574021856e-14
118.88,-2.865673510004803e-14
119.88,-2.89016644598775e-14
120.88,-2.914659381970697e-14
121.88,-2.939152317953644e-14
122.88,-2.963645253936591e-14
123.88,-2.988138189919538e-14
124.88,-3.012631125902485e-14
125.88,-3.037124061885432e-14
126.88,-3.0616169978683793e-14
127.88,-3.0861099338513264e-14
128.88,-3.1106028698342734e-14
129.88,-3.1350958058172204e-14
130.88,-3.1595887418001675e-14
131.88,-3.1840816777831145e-14
132.88,-3.2085746137660615e-14
133.88,-3.2330675497490085e-14
134.88,-3.2575604857319556e-14
135.88,-3.2820534217149026e-14
136.88,-3.3065463576978496e-14
137.88,-3.3310392936807967e-14
138.88,-3.355532229663744e-14
139.88,-3.380025165646691e-14
140.88,-3.404518101629638e-14
141.88,-3.429011037612585e-14
142.88,-3.453503973595532e-14
143.88,-3.477996909578479e-14
144.88,-3.502489845561426e-14
145.88,-3.526982781544373e-14
